Date,Type,Link
2020-06-01 06:35:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6670942294738259968
2020-05-25 06:15:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6669497848070971392
2020-05-17 16:00:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6666620334554406912
2020-05-17 16:00:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6662764548493320192
2020-04-24 16:54:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6655848700419674112
2020-03-15 16:50:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6643174492862459904
2020-03-15 16:50:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6643845925649293312
2020-02-13 16:39:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6633595504389300224
2020-01-29 15:28:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6628210321662189568
2019-12-22 21:39:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6613338442199781376
2019-11-20 09:59:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6602851199257587712
2019-11-17 17:17:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6601704620601540608
2019-11-14 05:30:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6600432301052567552
2019-10-16 17:02:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6590223121519779840
2019-10-08 15:06:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6586865858499477504
2019-10-05 08:47:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6583631164957831168
2019-09-23 21:36:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6581878123070009345
2019-09-23 10:00:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6581821735245611008
2019-09-21 18:23:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6580489620625195008
2019-09-19 10:28:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6580360247326711808
2019-09-16 15:32:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6579282087273201664
2019-09-08 05:56:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6575999262369419264
2019-09-02 16:05:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6573961381857632257
2019-08-14 08:19:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6563005252386332672
2019-07-16 20:18:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6556579131046273024
2019-06-17 17:18:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6545156674318024704
2019-05-31 10:22:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6538890271235559425
2019-05-30 20:37:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6537506105478651906
2019-05-25 20:51:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6537010898354098177
2019-05-25 06:41:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6537606542181699584
2019-03-21 12:01:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6514439110361513984
2019-03-13 21:36:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6511560976138141696
2019-03-11 11:59:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510479698668199936
2019-03-11 11:58:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6509738400738869248
2019-03-11 11:58:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6510200588347678720
2019-02-28 20:49:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6506427966019420160
2019-02-28 20:03:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6506906649280737281
2019-02-25 09:49:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6505396779498958848
2019-02-14 20:52:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6501451715068329984
2019-02-06 06:56:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6498281279262330880
2019-02-05 11:34:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6498288942956187648
2019-02-05 07:43:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6498409650390597632
2019-02-01 18:18:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6496808081421279232
2019-01-30 21:01:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6496353700339023872
2019-01-29 21:55:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6495521948758470656
2019-01-29 21:53:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6495569786813050880
2019-01-26 11:59:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6494767610926764032
2019-01-25 16:50:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6494565237868494848
2019-01-23 20:10:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6493907039004168193
2019-01-21 11:17:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6493072975380705280
2019-01-19 09:43:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6487719278328967168
2019-01-17 11:51:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6491555056565915648
2019-01-16 14:55:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6491302694400118784
2019-01-16 14:54:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6490892736202305536
2019-01-16 05:19:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6489195075694784512
2019-01-14 09:14:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6490489032345214976
2019-01-13 20:08:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6490179510787407872
2019-01-13 20:08:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7130755845916610955
2019-01-13 08:40:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6488446685944127488
2019-01-10 21:23:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6489114350702383104
2019-01-10 13:24:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6488778538731347968
2019-01-10 01:43:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6488826042759938048
2019-01-08 20:35:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6488327860913213440
2019-01-06 08:07:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6486849460398759936
2019-01-05 22:11:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6487085665690357760
2019-01-04 06:08:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6485186939094994944
2019-01-03 19:17:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7831181873643083136
2018-12-31 09:55:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6485414217708113920
2018-12-29 00:51:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6478960700961226752
2018-12-23 00:05:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7915056909886629457
2018-12-21 09:45:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6480812720236036096
2018-12-20 03:43:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6480831295520804865
2018-12-19 18:02:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6480830385700765696
2018-12-17 13:16:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6480103430726782976
2018-12-15 15:46:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6479628277634854912
2018-12-10 10:14:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6475976567934844928
2018-12-10 10:10:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A9022493563902572012
2018-12-09 12:27:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6477074945225551872
2018-11-28 23:45:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6473475146836373504
2018-11-26 12:50:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6471323706185613312
2018-11-26 09:35:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6472008366477705216
2018-11-19 21:02:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6470285195864993792
2018-11-19 12:35:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6469879632656101376
2018-11-19 12:34:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6469877381128548352
2018-11-16 11:22:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6469102363947995136
2018-11-15 15:26:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6468724196011700224
2018-11-09 23:27:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6466714265536466944
2018-11-09 21:05:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6465875447509983232
2018-11-09 19:18:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6466387167550672896
2018-11-08 18:53:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6466106525541761024
2018-11-07 07:27:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6465666361724006400
2018-11-06 18:54:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6465577120327311360
2018-11-06 18:41:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6465397327900266496
2018-11-05 13:01:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7530706751647652443
2018-11-05 11:14:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7076005371300743400
2018-11-05 10:56:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6463909159657185280
2018-11-04 22:12:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6464431075799109632
2018-11-02 04:54:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6463716405119320064
2018-11-01 19:51:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6463740078836584448
2018-10-29 19:48:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6462433918242025472
2018-10-24 06:26:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6460693347693535232
2018-10-24 00:20:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7320939644353288966
2018-10-23 19:37:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6460536896299757568
2018-10-23 06:07:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6460139464982302720
2018-10-21 02:45:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6458764729899843584
2018-10-21 02:45:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8920646649086132292
2018-10-21 02:44:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6458300791290634240
2018-10-19 10:52:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6457867413575786496
2018-10-18 21:21:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6458646742698070016
2018-10-16 06:43:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6457035367395790848
2018-10-13 20:57:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6456922247880937472
2018-10-13 14:51:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6456846808151883776
2018-10-13 09:19:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7251979597221582958
2018-10-13 09:16:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6456441996411170816
2018-10-12 22:38:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6456174875051593728
2018-10-12 17:30:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6456448894720045056
2018-10-11 12:57:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6455837255272587264
2018-10-11 12:56:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6456071763397734400
2018-10-11 12:27:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6455505882766680064
2018-10-10 22:10:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6455810604828495874
2018-10-05 14:47:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6453982533632696320
2018-10-04 22:54:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6453207931872702464
2018-10-02 16:03:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6452843141157392384
2018-10-02 16:03:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A6983110441277210472
2018-10-01 18:39:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6452528789724413952
2018-10-01 18:39:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6452302274743144448
2018-10-01 17:01:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6449861624961474560
2018-09-30 12:30:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6452139527816441856
2018-09-29 16:20:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6451609600578908160
2018-09-28 11:01:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7948839971932207448
2018-09-28 11:01:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6450319136135356416
2018-09-28 11:00:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6451045140432850944
2018-09-28 10:59:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6450358467520655360
2018-09-28 07:56:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6451066456334573568
2018-09-27 16:16:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6450433625275006976
2018-09-27 16:15:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6451087538659606528
2018-09-27 14:35:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6451038017036578816
2018-09-25 09:07:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6450196668158611456
2018-09-24 21:43:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6450037332388118528
2018-09-22 19:26:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6449227997743579136
2018-09-22 09:44:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6448135389109583873
2018-09-13 16:03:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6445950693709840384
2018-09-13 15:59:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6445030851469205506
2018-09-09 18:02:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6444461074719875072
2018-09-09 18:00:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6444535956572774400
2018-09-08 23:26:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6443777235873722368
2018-09-08 08:24:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6443365313110114304
2018-09-08 08:24:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6443951021155708928
2018-09-08 08:24:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6444003721000157184
2018-09-07 12:02:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7872160449002848837
2018-08-30 07:11:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6439745886326177792
2018-08-21 13:18:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6435650273405870080
2018-08-21 12:54:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7479415977345623589
2018-07-10 20:13:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6420209709214638080
2018-07-08 15:52:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6421468169512329216
2018-07-08 14:41:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6421725670451212288
2018-07-07 14:24:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6421355049838088192
2018-07-06 10:36:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6420730694418329600
2018-07-06 10:33:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6420563211980013568
2018-06-24 01:16:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6416316614161022976
2018-06-24 00:05:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6410083407811866624
2018-06-20 09:01:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6414734715168915456
2018-06-19 19:56:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6414166761406504960
2018-06-18 19:46:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6413478847823568896
2018-06-18 19:42:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6414193030999339008
2018-06-18 19:41:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6414461832618131456
2018-06-16 23:51:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6413120555075100672
2018-06-16 20:41:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6413388218980540416
2018-06-16 10:03:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6413668874813743104
2018-06-16 02:10:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6413398218016727040
2018-06-14 09:42:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6412187923818508288
2018-06-13 17:41:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A2750458-6411878775293911043
2018-06-13 15:34:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6412557715868045312
2018-06-13 10:39:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6412220947725631488
2018-06-13 09:28:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A690327-6411825390502936579
2018-06-13 09:28:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6412397187107418112
2018-06-13 09:28:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6412362942515281920
2018-06-12 09:27:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6412186384022458368
2018-06-11 11:47:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6410252597160222720
2018-06-11 11:47:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6411678910366441472
2018-06-11 08:42:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6410775825171439616
2018-06-11 08:42:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6411822552007667712
2018-06-11 08:40:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6411586152683307010
2018-06-10 19:58:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6411587774171869184
2018-06-07 13:13:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6409924674855198720
2018-06-07 13:13:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1691777-6410012432646934532
2018-02-17 06:42:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6369788307286564864
2018-01-10 08:35:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6356532493256101888
2017-11-22 17:15:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6338119621253693440
2017-11-22 13:41:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6337188357147238400
2017-10-25 00:14:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6328492890670661633
2017-10-18 06:48:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6326267529362841600
2017-10-16 07:11:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6319791409343926272
2017-10-03 10:47:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6319541055071014913
2017-09-30 07:40:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6316237967140618240
2017-09-29 06:23:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6318980395073400832
2017-09-28 19:11:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6318755065112993792
2017-08-05 20:28:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6299518819358646272
2017-08-05 01:28:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6299186450185486336
2017-08-05 01:27:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6298558833547714560
2017-08-05 01:27:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6297477240804511744
2017-07-18 19:16:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6291498912884891648
2017-07-18 09:00:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6292774912578850816
2017-07-12 11:44:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6288273512025194496
2017-07-12 11:43:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6290797592037195776
2017-07-05 13:24:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6288249860617572352
2017-07-04 03:15:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6277959174659940352
2017-06-27 15:41:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6285451496192503808
2017-06-27 04:51:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8589609252184061551
2017-06-27 04:49:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6285179048733868033
2017-06-26 12:59:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6284867902483107840
2017-06-26 09:23:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6284451892097622016
2017-06-26 05:02:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6284287805946494976
2017-06-26 05:01:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7514946648951623859
2017-03-17 00:04:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6247392273240330240
2017-03-17 00:03:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6248122430926262272
2017-02-23 12:18:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6240104455111614465
2017-01-12 07:38:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6224873373453873152
2016-12-14 06:03:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6214084305061314560
2014-04-18 04:42:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A5850240093284999168
